DATE,MONTH,CLIENT GROUP,MEASURE,VALUE
2020-03-31,Mar20,Number of clients who have experienced family and domestic violence,,2598.0
2020-03-31,Mar20,Number of clients with a current mental health issue,,1723.0
2020-03-31,Mar20,Number of clients with problematic drug or alcohol issues,,789.0
2020-03-31,Mar20,Number of indigenous clients,,2540.0
2020-03-31,Mar20,Number of nights in short-term/emergency accommodation,,20773.0
2021-03-31,Mar21,Number of clients accommodated in short-term/emergency accommodation,,1894.0
2021-03-31,Mar21,Number of clients financially assisted with payments for short term/emergency accommodation,,126.0
2021-03-31,Mar21,Number of clients who are at risk of homelessness,,3729.0
2021-03-31,Mar21,Number of clients who are homeless,,3110.0
2021-03-31,Mar21,Number of clients who have experienced family and domestic violence,,3263.0
2021-03-31,Mar21,Number of clients with a current mental health issue,,2029.0
2021-03-31,Mar21,Number of clients with problematic drug or alcohol issues,,900.0
2021-03-31,Mar21,Number of indigenous clients,,3097.0
2021-03-31,Mar21,Number of nights in short-term/emergency accommodation,,23886.0
2022-03-31,Mar22,Number of clients accommodated in short-term/emergency accommodation,,1653.0
2022-03-31,Mar22,Number of clients financially assisted with payments for short term/emergency accommodation,,111.0
2022-03-31,Mar22,Number of clients who are at risk of homelessness,,3333.0
2022-03-31,Mar22,Number of clients who are homeless,,3136.0
2022-03-31,Mar22,Number of clients who have experienced family and domestic violence,,2968.0
2022-03-31,Mar22,Number of clients with a current mental health issue,,1851.0
2022-03-31,Mar22,Number of clients with problematic drug or alcohol issues,,784.0
2022-03-31,Mar22,Number of indigenous clients,,2996.0
2022-03-31,Mar22,Number of nights in short-term/emergency accommodation,,21340.0
2023-03-31,Mar23,Number of clients accommodated in short-term/emergency accommodation,,1807.0
2023-03-31,Mar23,Number of clients financially assisted with payments for short term/emergency accommodation,,95.0
2023-03-31,Mar23,Number of clients who are at risk of homelessness,,3865.0
2023-03-31,Mar23,Number of clients who are homeless,,3350.0
2023-03-31,Mar23,Number of clients who have experienced family and domestic violence,,3526.0
2023-03-31,Mar23,Number of clients with a current mental health issue,,1939.0
2023-03-31,Mar23,Number of clients with problematic drug or alcohol issues,,803.0
2023-03-31,Mar23,Number of indigenous clients,,3371.0
2023-03-31,Mar23,Number of nights in short-term/emergency accommodation,,23293.0
2018-05-31,May18,Number of clients accommodated in short-term/emergency accommodation,,1327.0
2018-05-31,May18,Number of clients financially assisted with payments for short term/emergency accommodation,,69.0
2018-05-31,May18,Number of clients who are at risk of homelessness,,3051.0
2018-05-31,May18,Number of clients who are homeless,,2355.0
2018-05-31,May18,Number of clients who have experienced family and domestic violence,,2526.0
2018-05-31,May18,Number of clients with a current mental health issue,,1535.0
2018-05-31,May18,Number of clients with problematic drug or alcohol issues,,708.0
2018-05-31,May18,Number of indigenous clients,,2150.0
2018-05-31,May18,Number of nights in short-term/emergency accommodation,,17624.0
2019-05-31,May19,Number of clients accommodated in short-term/emergency accommodation,,1734.0
2019-05-31,May19,Number of clients financially assisted with payments for short term/emergency accommodation,,65.0
2019-05-31,May19,Number of clients who are at risk of homelessness,,3672.0
2019-05-31,May19,Number of clients who are homeless,,2654.0
2019-05-31,May19,Number of clients who have experienced family and domestic violence,,2893.0
2019-05-31,May19,Number of clients with a current mental health issue,,1748.0
2019-05-31,May19,Number of clients with problematic drug or alcohol issues,,799.0
2019-05-31,May19,Number of indigenous clients,,2740.0
2019-05-31,May19,Number of nights in short-term/emergency accommodation,,19792.0
2020-05-31,May20,Number of clients accommodated in short-term/emergency accommodation,,1474.0
2020-05-31,May20,Number of clients financially assisted with payments for short term/emergency accommodation,,73.0
2020-05-31,May20,Number of clients who are at risk of homelessness,,3088.0
2020-05-31,May20,Number of clients who are homeless,,2451.0
2020-05-31,May20,Number of clients who have experienced family and domestic violence,,2567.0
2020-05-31,May20,Number of clients with a current mental health issue,,1653.0
2020-05-31,May20,Number of clients with problematic drug or alcohol issues,,774.0
2020-05-31,May20,Number of indigenous clients,,2336.0
2020-05-31,May20,Number of nights in short-term/emergency accommodation,,18623.0
2021-05-31,May21,Number of clients accommodated in short-term/emergency accommodation,,1751.0
2021-05-31,May21,Number of clients financially assisted with payments for short term/emergency accommodation,,116.0
2021-05-31,May21,Number of clients who are at risk of homelessness,,3635.0
2021-05-31,May21,Number of clients who are homeless,,2996.0
2021-05-31,May21,Number of clients who have experienced family and domestic violence,,3177.0
2021-05-31,May21,Number of clients with a current mental health issue,,1935.0
2021-05-31,May21,Number of clients with problematic drug or alcohol issues,,851.0
2021-05-31,May21,Number of indigenous clients,,2930.0
2021-05-31,May21,Number of nights in short-term/emergency accommodation,,22910.0
2022-05-31,May22,Number of clients accommodated in short-term/emergency accommodation,,1595.0
2022-05-31,May22,Number of clients financially assisted with payments for short term/emergency accommodation,,108.0
2022-05-31,May22,Number of clients who are at risk of homelessness,,3336.0
2022-05-31,May22,Number of clients who are homeless,,3046.0
2022-05-31,May22,Number of clients who have experienced family and domestic violence,,3012.0
2022-05-31,May22,Number of clients with a current mental health issue,,1782.0
2022-05-31,May22,Number of clients with problematic drug or alcohol issues,,730.0
2022-05-31,May22,Number of indigenous clients,,2982.0
2022-05-31,May22,Number of nights in short-term/emergency accommodation,,20813.0
2023-05-31,May23,Number of clients accommodated in short-term/emergency accommodation,,1658.0
2023-05-31,May23,Number of clients financially assisted with payments for short term/emergency accommodation,,76.0
2023-05-31,May23,Number of clients who are at risk of homelessness,,3847.0
2023-05-31,May23,Number of clients who are homeless,,3376.0
2023-05-31,May23,Number of clients who have experienced family and domestic violence,,3404.0
2023-05-31,May23,Number of clients with a current mental health issue,,2014.0
2023-05-31,May23,Number of clients with problematic drug or alcohol issues,,811.0
2023-05-31,May23,Number of indigenous clients,,3320.0
2023-05-31,May23,Number of nights in short-term/emergency accommodation,,22685.0
2017-11-30,Nov17,Number of clients accommodated in short-term/emergency accommodation,,1424.0
2017-11-30,Nov17,Number of clients financially assisted with payments for short term/emergency accommodation,,60.0
2017-11-30,Nov17,Number of clients who are at risk of homelessness,,3162.0
2017-11-30,Nov17,Number of clients who are homeless,,2328.0
2017-11-30,Nov17,Number of clients who have experienced family and domestic violence,,2603.0
2017-11-30,Nov17,Number of clients with a current mental health issue,,1439.0
2017-11-30,Nov17,Number of clients with problematic drug or alcohol issues,,687.0
2017-11-30,Nov17,Number of indigenous clients,,2169.0
2017-11-30,Nov17,Number of nights in short-term/emergency accommodation,,16356.0
2018-11-30,Nov18,Number of clients accommodated in short-term/emergency accommodation,,1352.0
2018-11-30,Nov18,Number of clients financially assisted with payments for short term/emergency accommodation,,69.0
2018-11-30,Nov18,Number of clients who are at risk of homelessness,,3303.0
2018-11-30,Nov18,Number of clients who are homeless,,2400.0
2018-11-30,Nov18,Number of clients who have experienced family and domestic violence,,2740.0
2018-11-30,Nov18,Number of clients with a current mental health issue,,1651.0
2018-11-30,Nov18,Number of clients with problematic drug or alcohol issues,,760.0
2018-11-30,Nov18,Number of indigenous clients,,2303.0
2018-11-30,Nov18,Number of nights in short-term/emergency accommodation,,17085.0
2019-11-30,Nov19,Number of clients accommodated in short-term/emergency accommodation,,1880.0
2019-11-30,Nov19,Number of clients financially assisted with payments for short term/emergency accommodation,,69.0
2019-11-30,Nov19,Number of clients who are at risk of homelessness,,3533.0
2019-11-30,Nov19,Number of clients who are homeless,,2654.0
2019-11-30,Nov19,Number of clients who have experienced family and domestic violence,,2831.0
2019-11-30,Nov19,Number of clients with a current mental health issue,,1723.0
2019-11-30,Nov19,Number of clients with problematic drug or alcohol issues,,774.0
2019-11-30,Nov19,Number of indigenous clients,,2832.0
2019-11-30,Nov19,Number of nights in short-term/emergency accommodation,,19888.0
2020-11-30,Nov20,Number of clients accommodated in short-term/emergency accommodation,,1787.0
2020-11-30,Nov20,Number of clients financially assisted with payments for short term/emergency accommodation,,104.0
2020-11-30,Nov20,Number of clients who are at risk of homelessness,,3359.0
2020-11-30,Nov20,Number of clients who are homeless,,2942.0
2020-11-30,Nov20,Number of clients who have experienced family and domestic violence,,2788.0
2020-11-30,Nov20,Number of clients with a current mental health issue,,1848.0
2020-11-30,Nov20,Number of clients with problematic drug or alcohol issues,,880.0
2020-11-30,Nov20,Number of indigenous clients,,2962.0
2020-11-30,Nov20,Number of nights in short-term/emergency accommodation,,20809.0
2021-11-30,Nov21,Number of clients accommodated in short-term/emergency accommodation,,1889.0
2021-11-30,Nov21,Number of clients financially assisted with payments for short term/emergency accommodation,,109.0
2021-11-30,Nov21,Number of clients who are at risk of homelessness,,3519.0
2021-11-30,Nov21,Number of clients who are homeless,,3217.0
2021-11-30,Nov21,Number of clients who have experienced family and domestic violence,,3099.0
2021-11-30,Nov21,Number of clients with a current mental health issue,,1856.0
2021-11-30,Nov21,Number of clients with problematic drug or alcohol issues,,834.0
2021-11-30,Nov21,Number of indigenous clients,,3221.0
2021-11-30,Nov21,Number of nights in short-term/emergency accommodation,,21597.0
2022-11-30,Nov22,Number of clients accommodated in short-term/emergency accommodation,,1727.0
2022-11-30,Nov22,Number of clients financially assisted with payments for short term/emergency accommodation,,68.0
2022-11-30,Nov22,Number of clients who are at risk of homelessness,,3573.0
2022-11-30,Nov22,Number of clients who are homeless,,3220.0
2022-11-30,Nov22,Number of clients who have experienced family and domestic violence,,3079.0
2022-11-30,Nov22,Number of clients with a current mental health issue,,1841.0
2022-11-30,Nov22,Number of clients with problematic drug or alcohol issues,,751.0
2022-11-30,Nov22,Number of indigenous clients,,3183.0
2022-11-30,Nov22,Number of nights in short-term/emergency accommodation,,21531.0
2017-10-31,Oct17,Number of clients accommodated in short-term/emergency accommodation,,1432.0
2017-10-31,Oct17,Number of clients financially assisted with payments for short term/emergency accommodation,,58.0
2017-10-31,Oct17,Number of clients who are at risk of homelessness,,3168.0
2017-10-31,Oct17,Number of clients who are homeless,,2374.0
2017-10-31,Oct17,Number of clients who have experienced family and domestic violence,,2648.0
2017-10-31,Oct17,Number of clients with a current mental health issue,,1447.0
2017-10-31,Oct17,Number of clients with problematic drug or alcohol issues,,724.0
2017-10-31,Oct17,Number of indigenous clients,,2207.0
2017-10-31,Oct17,Number of nights in short-term/emergency accommodation,,16829.0
2018-10-31,Oct18,Number of clients accommodated in short-term/emergency accommodation,,1463.0
2018-10-31,Oct18,Number of clients financially assisted with payments for short term/emergency accommodation,,61.0
2018-10-31,Oct18,Number of clients who are at risk of homelessness,,3310.0
2018-10-31,Oct18,Number of clients who are homeless,,2505.0
