DATE,MONTH,SEX,GROUP,REASON FOR SEEKING ASSISTANCE,MEASURE,VALUE
2018-01-31,Jan18,Male,Interpersonal,Interpersonal relationships,,905.0
2018-01-31,Jan18,Male,Interpersonal,Time out from family/other situation,,238.0
2018-01-31,Jan18,Male,Interpersonal,Relationship/family breakdown,,434.0
2018-01-31,Jan18,Male,Interpersonal,Sexual abuse,,11.0
2018-01-31,Jan18,Female,Other,Discrimination including racial discrimination,,11.0
2018-01-31,Jan18,Male,Financial,Financial,,1040.0
2018-01-31,Jan18,Female,Other,Transition from other care arrangements,,35.0
2018-01-31,Jan18,Female,Interpersonal,Relationship/family breakdown,,974.0
2018-01-31,Jan18,Female,Other,Transition from custodial arrangements,,23.0
2018-01-31,Jan18,Female,Accommodation,Accommodation,,1399.0
2018-01-31,Jan18,Female,Accommodation,Housing crisis (e.g. eviction),,821.0
2018-01-31,Jan18,Female,Accommodation,Inadequate or inappropriate dwelling conditions,,604.0
2018-01-31,Jan18,Female,Accommodation,Previous accommodation ended,,448.0
2018-01-31,Jan18,Female,Financial,Financial,,1388.0
2018-01-31,Jan18,Female,Financial,Financial difficulties,,1099.0
2018-01-31,Jan18,Female,Financial,Housing affordability stress,,680.0
2018-01-31,Jan18,Female,Financial,Employment difficulties,,115.0
2018-01-31,Jan18,Female,Financial,Unemployment,,319.0
2018-01-31,Jan18,Female,Financial,Problematic gambling,,5.0
2018-01-31,Jan18,Female,Other,Transition from foster care and child safety residential placements,,26.0
2018-01-31,Jan18,Female,Interpersonal,Interpersonal relationships,,2552.0
2018-01-31,Jan18,Male,Interpersonal,Family and domestic violence,,524.0
2018-01-31,Jan18,Female,Interpersonal,Sexual abuse,,159.0
2018-01-31,Jan18,Female,Interpersonal,Family and domestic violence,,2042.0
2018-01-31,Jan18,Female,Interpersonal,Non-family violence,,58.0
2018-01-31,Jan18,Female,Health,Health,,673.0
2018-01-31,Jan18,Female,Health,Mental health issues,,411.0
2018-01-31,Jan18,Female,Health,Medical issues,,193.0
2018-01-31,Jan18,Female,Health,Problematic drug or substance use,,220.0
2018-01-31,Jan18,Female,Health,Problematic alcohol use,,114.0
2018-01-31,Jan18,Female,Other,Other,,1104.0
2018-01-31,Jan18,Female,Interpersonal,Time out from family/other situation,,480.0
2018-01-31,Jan18,Male,Interpersonal,Non-family violence,,35.0
2018-01-31,Jan18,Male,Accommodation,Previous accommodation ended,,340.0
2018-01-31,Jan18,Male,Health,Mental health issues,,296.0
2018-01-31,Jan18,Male,Health,Medical issues,,161.0
2018-01-31,Jan18,Male,Health,Problematic drug or substance use,,222.0
2018-01-31,Jan18,Male,Health,Problematic alcohol use,,112.0
2018-01-31,Jan18,Male,Other,Other,,749.0
2018-01-31,Jan18,Male,Other,Transition from custodial arrangements,,63.0
2018-01-31,Jan18,Male,Other,Transition from foster care and child safety residential placements,,16.0
2018-01-31,Jan18,Male,Other,Transition from other care arrangements,,50.0
2018-01-31,Jan18,Male,Other,Discrimination including racial discrimination,,6.0
2018-01-31,Jan18,Male,Other,Itinerant,,57.0
2018-01-31,Jan18,Male,Other,Unable to return home due to environmental reasons,,59.0
2018-01-31,Jan18,Male,Health,Health,,516.0
2018-01-31,Jan18,Male,Other,Lack of family and/or community support,,386.0
2018-01-31,Jan18,Male,Other,Other (not elsewhere classified),,250.0
2018-01-31,Jan18,Male,Not stated,Not stated,,80.0
2018-01-31,Jan18,Male,Total,Total clients,,2207.0
2018-01-31,Jan18,Male,Other,Disengagement with school or other education and training,,62.0
2018-02-28,Feb18,Male,Accommodation,Accommodation,,990.0
2018-02-28,Feb18,Female,Total,Total clients,,3835.0
2018-02-28,Feb18,Female,Not stated,Not stated,,75.0
2018-02-28,Feb18,Female,Other,Itinerant,,47.0
2018-02-28,Feb18,Female,Other,Lack of family and/or community support,,791.0
2018-02-28,Feb18,Female,Other,Disengagement with school or other education and training,,47.0
2018-02-28,Feb18,Female,Other,Unable to return home due to environmental reasons,,106.0
2018-02-28,Feb18,Female,Other,Other (not elsewhere classified),,282.0
2018-02-28,Feb18,Male,Accommodation,Housing crisis (e.g. eviction),,548.0
2018-02-28,Feb18,Male,Financial,Housing affordability stress,,470.0
2018-02-28,Feb18,Male,Accommodation,Previous accommodation ended,,344.0
2018-02-28,Feb18,Male,Financial,Financial,,1072.0
2018-02-28,Feb18,Male,Financial,Financial difficulties,,816.0
2018-02-28,Feb18,Female,Other,Discrimination including racial discrimination,,11.0
2018-02-28,Feb18,Male,Financial,Employment difficulties,,143.0
2018-02-28,Feb18,Male,Financial,Unemployment,,359.0
2018-02-28,Feb18,Male,Financial,Problematic gambling,,2.0
2018-02-28,Feb18,Male,Interpersonal,Interpersonal relationships,,966.0
2018-02-28,Feb18,Male,Interpersonal,Time out from family/other situation,,267.0
2018-02-28,Feb18,Male,Interpersonal,Relationship/family breakdown,,483.0
2018-02-28,Feb18,Male,Interpersonal,Sexual abuse,,13.0
2018-02-28,Feb18,Male,Accommodation,Inadequate or inappropriate dwelling conditions,,488.0
2018-02-28,Feb18,Female,Other,Transition from other care arrangements,,36.0
2018-02-28,Feb18,Female,Health,Medical issues,,209.0
2018-02-28,Feb18,Female,Other,Transition from custodial arrangements,,25.0
2018-02-28,Feb18,Male,Interpersonal,Family and domestic violence,,517.0
2018-02-28,Feb18,Female,Accommodation,Accommodation,,1358.0
2018-02-28,Feb18,Female,Accommodation,Housing crisis (e.g. eviction),,796.0
2018-02-28,Feb18,Female,Accommodation,Inadequate or inappropriate dwelling conditions,,592.0
2018-02-28,Feb18,Female,Accommodation,Previous accommodation ended,,428.0
2018-02-28,Feb18,Female,Financial,Financial,,1435.0
2018-02-28,Feb18,Female,Financial,Financial difficulties,,1150.0
2018-02-28,Feb18,Female,Financial,Housing affordability stress,,724.0
2018-02-28,Feb18,Female,Financial,Employment difficulties,,119.0
2018-02-28,Feb18,Female,Financial,Unemployment,,334.0
2018-02-28,Feb18,Female,Financial,Problematic gambling,,4.0
2018-02-28,Feb18,Female,Interpersonal,Interpersonal relationships,,2538.0
2018-02-28,Feb18,Female,Interpersonal,Time out from family/other situation,,507.0
2018-02-28,Feb18,Female,Interpersonal,Sexual abuse,,157.0
2018-02-28,Feb18,Female,Interpersonal,Family and domestic violence,,2030.0
2018-02-28,Feb18,Female,Interpersonal,Non-family violence,,72.0
2018-02-28,Feb18,Female,Health,Health,,715.0
2018-02-28,Feb18,Female,Health,Mental health issues,,434.0
2018-02-28,Feb18,Female,Health,Problematic drug or substance use,,217.0
2018-02-28,Feb18,Female,Health,Problematic alcohol use,,110.0
2018-02-28,Feb18,Female,Other,Other,,1156.0
2018-02-28,Feb18,Female,Other,Transition from foster care and child safety residential placements,,28.0
2018-02-28,Feb18,Female,Interpersonal,Relationship/family breakdown,,988.0
2018-02-28,Feb18,Male,Interpersonal,Non-family violence,,47.0
2018-02-28,Feb18,Male,Health,Mental health issues,,307.0
2018-02-28,Feb18,Male,Health,Health,,572.0
2018-02-28,Feb18,Male,Health,Medical issues,,175.0
2018-02-28,Feb18,Male,Health,Problematic drug or substance use,,235.0
2018-02-28,Feb18,Male,Health,Problematic alcohol use,,128.0
2018-02-28,Feb18,Male,Other,Other,,725.0
2018-02-28,Feb18,Male,Other,Transition from custodial arrangements,,55.0
2018-02-28,Feb18,Male,Other,Transition from foster care and child safety residential placements,,15.0
2018-02-28,Feb18,Male,Other,Discrimination including racial discrimination,,8.0
2018-02-28,Feb18,Male,Other,Itinerant,,51.0
2018-02-28,Feb18,Male,Other,Unable to return home due to environmental reasons,,66.0
2018-02-28,Feb18,Male,Other,Disengagement with school or other education and training,,70.0
2018-02-28,Feb18,Male,Other,Transition from other care arrangements,,48.0
2018-02-28,Feb18,Male,Other,Other (not elsewhere classified),,218.0
2018-02-28,Feb18,Male,Not stated,Not stated,,108.0
2018-02-28,Feb18,Male,Total,Total clients,,2252.0
2018-02-28,Feb18,Male,Other,Lack of family and/or community support,,407.0
2018-03-31,Mar18,Male,Accommodation,Housing crisis (e.g. eviction),,547.0
2018-03-31,Mar18,Male,Accommodation,Accommodation,,980.0
2018-03-31,Mar18,Female,Total,Total clients,,3873.0
2018-03-31,Mar18,Female,Other,Unable to return home due to environmental reasons,,99.0
2018-03-31,Mar18,Female,Other,Other (not elsewhere classified),,286.0
2018-03-31,Mar18,Female,Other,Lack of family and/or community support,,710.0
2018-03-31,Mar18,Female,Other,Disengagement with school or other education and training,,57.0
2018-03-31,Mar18,Male,Accommodation,Inadequate or inappropriate dwelling conditions,,476.0
2018-03-31,Mar18,Female,Not stated,Not stated,,53.0
2018-03-31,Mar18,Male,Accommodation,Previous accommodation ended,,339.0
2018-03-31,Mar18,Male,Interpersonal,Family and domestic violence,,533.0
2018-03-31,Mar18,Male,Financial,Financial difficulties,,835.0
2018-03-31,Mar18,Male,Financial,Housing affordability stress,,474.0
2018-03-31,Mar18,Male,Financial,Employment difficulties,,134.0
2018-03-31,Mar18,Male,Financial,Unemployment,,329.0
2018-03-31,Mar18,Male,Financial,Problematic gambling,,6.0
2018-03-31,Mar18,Male,Interpersonal,Interpersonal relationships,,1016.0
2018-03-31,Mar18,Male,Interpersonal,Time out from family/other situation,,302.0
2018-03-31,Mar18,Male,Interpersonal,Relationship/family breakdown,,495.0
2018-03-31,Mar18,Male,Interpersonal,Sexual abuse,,20.0
2018-03-31,Mar18,Female,Other,Itinerant,,27.0
2018-03-31,Mar18,Male,Financial,Financial,,1089.0
2018-03-31,Mar18,Female,Other,Discrimination including racial discrimination,,9.0
2018-03-31,Mar18,Female,Interpersonal,Sexual abuse,,160.0
2018-03-31,Mar18,Female,Other,Transition from foster care and child safety residential placements,,24.0
2018-03-31,Mar18,Male,Interpersonal,Non-family violence,,56.0
2018-03-31,Mar18,Female,Accommodation,Housing crisis (e.g. eviction),,761.0
2018-03-31,Mar18,Female,Accommodation,Inadequate or inappropriate dwelling conditions,,589.0
2018-03-31,Mar18,Female,Accommodation,Previous accommodation ended,,445.0
2018-03-31,Mar18,Female,Financial,Financial,,1460.0
2018-03-31,Mar18,Female,Financial,Financial difficulties,,1151.0
2018-03-31,Mar18,Female,Financial,Housing affordability stress,,754.0
2018-03-31,Mar18,Female,Financial,Employment difficulties,,110.0
2018-03-31,Mar18,Female,Financial,Unemployment,,314.0
2018-03-31,Mar18,Female,Financial,Problematic gambling,,3.0
2018-03-31,Mar18,Female,Other,Transition from other care arrangements,,35.0
2018-03-31,Mar18,Female,Interpersonal,Interpersonal relationships,,2559.0
2018-03-31,Mar18,Female,Interpersonal,Relationship/family breakdown,,971.0
2018-03-31,Mar18,Female,Interpersonal,Family and domestic violence,,1961.0
2018-03-31,Mar18,Female,Interpersonal,Non-family violence,,84.0
2018-03-31,Mar18,Female,Health,Health,,729.0
2018-03-31,Mar18,Female,Health,Mental health issues,,444.0
2018-03-31,Mar18,Female,Health,Medical issues,,203.0
2018-03-31,Mar18,Female,Health,Problematic drug or substance use,,239.0
2018-03-31,Mar18,Female,Health,Problematic alcohol use,,112.0
2018-03-31,Mar18,Female,Other,Other,,1064.0
2018-03-31,Mar18,Female,Other,Transition from custodial arrangements,,26.0
2018-03-31,Mar18,Female,Interpersonal,Time out from family/other situation,,566.0
2018-03-31,Mar18,Female,Accommodation,Accommodation,,1333.0
2018-03-31,Mar18,Male,Health,Health,,554.0
2018-03-31,Mar18,Male,Health,Medical issues,,174.0
2018-03-31,Mar18,Male,Health,Mental health issues,,309.0
2018-03-31,Mar18,Male,Health,Problematic alcohol use,,118.0
2018-03-31,Mar18,Male,Other,Other,,744.0
2018-03-31,Mar18,Male,Other,Transition from custodial arrangements,,53.0
2018-03-31,Mar18,Male,Other,Transition from foster care and child safety residential placements,,14.0
2018-03-31,Mar18,Male,Other,Transition from other care arrangements,,48.0
2018-03-31,Mar18,Male,Other,Discrimination including racial discrimination,,7.0
2018-03-31,Mar18,Male,Other,Itinerant,,52.0
2018-03-31,Mar18,Male,Other,Unable to return home due to environmental reasons,,62.0
2018-03-31,Mar18,Male,Other,Disengagement with school or other education and training,,71.0
2018-03-31,Mar18,Male,Other,Lack of family and/or community support,,425.0
2018-03-31,Mar18,Male,Health,Problematic drug or substance use,,221.0
2018-03-31,Mar18,Male,Not stated,Not stated,,69.0
2018-03-31,Mar18,Male,Other,Other (not elsewhere classified),,230.0
2018-03-31,Mar18,Male,Total,Total clients,,2291.0
2018-04-30,Apr18,Male,Accommodation,Housing crisis (e.g. eviction),,548.0
2018-04-30,Apr18,Female,Other,Unable to return home due to environmental reasons,,94.0
2018-04-30,Apr18,Female,Other,Disengagement with school or other education and training,,52.0
2018-04-30,Apr18,Female,Other,Lack of family and/or community support,,674.0
2018-04-30,Apr18,Female,Other,Other (not elsewhere classified),,323.0
2018-04-30,Apr18,Female,Not stated,Not stated,,39.0
2018-04-30,Apr18,Female,Other,Itinerant,,32.0
2018-04-30,Apr18,Female,Total,Total clients,,3663.0
2018-04-30,Apr18,Male,Accommodation,Accommodation,,968.0
2018-04-30,Apr18,Male,Accommodation,Inadequate or inappropriate dwelling conditions,,495.0
2018-04-30,Apr18,Male,Financial,Unemployment,,316.0
2018-04-30,Apr18,Male,Financial,Financial,,1004.0
2018-04-30,Apr18,Male,Financial,Financial difficulties,,752.0
2018-04-30,Apr18,Male,Financial,Housing affordability stress,,433.0
2018-04-30,Apr18,Male,Financial,Employment difficulties,,133.0
2018-04-30,Apr18,Male,Financial,Problematic gambling,,4.0
2018-04-30,Apr18,Male,Interpersonal,Interpersonal relationships,,983.0
2018-04-30,Apr18,Male,Interpersonal,Time out from family/other situation,,301.0
2018-04-30,Apr18,Male,Interpersonal,Relationship/family breakdown,,460.0
2018-04-30,Apr18,Male,Interpersonal,Sexual abuse,,15.0
2018-04-30,Apr18,Female,Other,Discrimination including racial discrimination,,9.0
2018-04-30,Apr18,Male,Accommodation,Previous accommodation ended,,305.0
2018-04-30,Apr18,Female,Other,Transition from other care arrangements,,37.0
2018-04-30,Apr18,Male,Interpersonal,Family and domestic violence,,498.0
2018-04-30,Apr18,Female,Other,Transition from custodial arrangements,,26.0
2018-04-30,Apr18,Female,Accommodation,Accommodation,,1265.0
2018-04-30,Apr18,Female,Accommodation,Housing crisis (e.g. eviction),,738.0
2018-04-30,Apr18,Female,Accommodation,Inadequate or inappropriate dwelling conditions,,576.0
2018-04-30,Apr18,Female,Accommodation,Previous accommodation ended,,399.0
2018-04-30,Apr18,Female,Financial,Financial,,1380.0
2018-04-30,Apr18,Female,Financial,Financial difficulties,,1082.0
2018-04-30,Apr18,Female,Financial,Housing affordability stress,,720.0
2018-04-30,Apr18,Female,Financial,Employment difficulties,,115.0
2018-04-30,Apr18,Female,Financial,Unemployment,,297.0
2018-04-30,Apr18,Female,Financial,Problematic gambling,,4.0
2018-04-30,Apr18,Female,Other,Transition from foster care and child safety residential placements,,30.0
2018-04-30,Apr18,Female,Interpersonal,Interpersonal relationships,,2415.0
2018-04-30,Apr18,Female,Interpersonal,Relationship/family breakdown,,919.0
2018-04-30,Apr18,Female,Interpersonal,Sexual abuse,,147.0
2018-04-30,Apr18,Female,Interpersonal,Family and domestic violence,,1875.0
2018-04-30,Apr18,Female,Interpersonal,Non-family violence,,69.0
2018-04-30,Apr18,Female,Health,Health,,684.0
2018-04-30,Apr18,Female,Health,Mental health issues,,416.0
2018-04-30,Apr18,Female,Health,Medical issues,,188.0
2018-04-30,Apr18,Female,Health,Problematic drug or substance use,,227.0
2018-04-30,Apr18,Female,Health,Problematic alcohol use,,115.0
2018-04-30,Apr18,Female,Other,Other,,1065.0
2018-04-30,Apr18,Female,Interpersonal,Time out from family/other situation,,488.0
2018-04-30,Apr18,Male,Interpersonal,Non-family violence,,44.0
2018-04-30,Apr18,Male,Health,Mental health issues,,303.0
2018-04-30,Apr18,Male,Health,Health,,546.0
2018-04-30,Apr18,Male,Health,Medical issues,,158.0
2018-04-30,Apr18,Male,Health,Problematic drug or substance use,,229.0
2018-04-30,Apr18,Male,Health,Problematic alcohol use,,127.0
2018-04-30,Apr18,Male,Other,Other,,722.0
2018-04-30,Apr18,Male,Other,Transition from custodial arrangements,,56.0
2018-04-30,Apr18,Male,Other,Transition from foster care and child safety residential placements,,16.0
2018-04-30,Apr18,Male,Other,Transition from other care arrangements,,47.0
2018-04-30,Apr18,Male,Other,Discrimination including racial discrimination,,7.0
2018-04-30,Apr18,Male,Other,Itinerant,,57.0
2018-04-30,Apr18,Male,Other,Unable to return home due to environmental reasons,,55.0
2018-04-30,Apr18,Male,Other,Disengagement with school or other education and training,,68.0
2018-04-30,Apr18,Male,Other,Other (not elsewhere classified),,222.0
2018-04-30,Apr18,Male,Not stated,Not stated,,58.0
2018-04-30,Apr18,Male,Total,Total clients,,2155.0
2018-04-30,Apr18,Male,Other,Lack of family and/or community support,,413.0
2018-05-31,May18,Female,Total,Total clients,,3719.0
2018-05-31,May18,Female,Not stated,Not stated,,43.0
2018-05-31,May18,Female,Other,Other (not elsewhere classified),,282.0
2018-05-31,May18,Female,Other,Discrimination including racial discrimination,,12.0
2018-05-31,May18,Female,Other,Disengagement with school or other education and training,,67.0
2018-05-31,May18,Female,Other,Unable to return home due to environmental reasons,,104.0
2018-05-31,May18,Female,Other,Itinerant,,41.0
2018-05-31,May18,Male,Accommodation,Accommodation,,997.0
2018-05-31,May18,Female,Other,Lack of family and/or community support,,690.0
2018-05-31,May18,Male,Accommodation,Housing crisis (e.g. eviction),,569.0
2018-05-31,May18,Male,Financial,Unemployment,,325.0
