DATE,MONTH,SEX,AGE GROUP,MEASURE,VALUE
2019-02-28,Feb19,Female,15 to 19,,385.0
2019-02-28,Feb19,Female,20 to 24,,442.0
2019-02-28,Feb19,Female,25 to 29,,427.0
2019-02-28,Feb19,Female,30 to 34,,531.0
2019-02-28,Feb19,Female,40 to 44,,371.0
2019-02-28,Feb19,Female,45 to 49,,302.0
2019-02-28,Feb19,Female,5 to 9,,236.0
2019-02-28,Feb19,Female,50 to 54,,197.0
2019-02-28,Feb19,Female,35 to 39,,462.0
2019-02-28,Feb19,Female,60 to 64,,70.0
2019-02-28,Feb19,Female,55 to 59,,122.0
2019-02-28,Feb19,Male,25 to 29,,131.0
2019-02-28,Feb19,Male,20 to 24,,151.0
2019-02-28,Feb19,Male,15 to 19,,222.0
2019-02-28,Feb19,Male,30 to 34,,162.0
2019-02-28,Feb19,Male,0 to 4,,331.0
2019-02-28,Feb19,Female,65+,,94.0
2019-02-28,Feb19,Male,10 to 14,,207.0
2019-03-31,Mar19,Female,60 to 64,,85.0
2019-03-31,Mar19,Male,30 to 34,,149.0
2019-03-31,Mar19,Male,25 to 29,,128.0
2019-03-31,Mar19,Male,20 to 24,,155.0
2019-03-31,Mar19,Male,15 to 19,,231.0
2019-03-31,Mar19,Male,10 to 14,,210.0
2019-03-31,Mar19,Male,0 to 4,,329.0
2019-03-31,Mar19,Female,65+,,101.0
2019-03-31,Mar19,Female,55 to 59,,145.0
2019-03-31,Mar19,Female,0 to 4,,309.0
2019-03-31,Mar19,Female,45 to 49,,305.0
2019-03-31,Mar19,Female,40 to 44,,389.0
2019-03-31,Mar19,Female,35 to 39,,499.0
2019-03-31,Mar19,Female,30 to 34,,511.0
2019-03-31,Mar19,Female,25 to 29,,483.0
2019-03-31,Mar19,Female,20 to 24,,460.0
2019-03-31,Mar19,Female,15 to 19,,399.0
2019-03-31,Mar19,Female,10 to 14,,221.0
2019-03-31,Mar19,Male,35 to 39,,210.0
2019-03-31,Mar19,Female,5 to 9,,257.0
2019-03-31,Mar19,Male,40 to 44,,221.0
2019-03-31,Mar19,Female,50 to 54,,205.0
2019-03-31,Mar19,Male,5 to 9,,262.0
2019-03-31,Mar19,Male,45 to 49,,199.0
2019-03-31,Mar19,Male,65+,,84.0
2019-03-31,Mar19,Male,60 to 64,,73.0
2019-03-31,Mar19,Male,50 to 54,,134.0
2019-03-31,Mar19,Male,55 to 59,,107.0
2019-04-30,Apr19,Male,50 to 54,,124.0
2019-04-30,Apr19,Male,60 to 64,,64.0
2019-04-30,Apr19,Male,55 to 59,,89.0
2019-04-30,Apr19,Male,5 to 9,,242.0
2019-04-30,Apr19,Male,65+,,81.0
2019-04-30,Apr19,Male,45 to 49,,206.0
2019-04-30,Apr19,Male,40 to 44,,193.0
2019-04-30,Apr19,Female,50 to 54,,206.0
2019-04-30,Apr19,Male,30 to 34,,144.0
2019-04-30,Apr19,Female,0 to 4,,294.0
2019-04-30,Apr19,Female,10 to 14,,212.0
2019-04-30,Apr19,Female,15 to 19,,390.0
2019-04-30,Apr19,Female,20 to 24,,430.0
2019-04-30,Apr19,Female,25 to 29,,434.0
2019-04-30,Apr19,Female,30 to 34,,522.0
2019-04-30,Apr19,Female,35 to 39,,480.0
2019-04-30,Apr19,Female,40 to 44,,386.0
2019-04-30,Apr19,Female,45 to 49,,287.0
2019-04-30,Apr19,Female,5 to 9,,260.0
2019-04-30,Apr19,Female,55 to 59,,133.0
2019-04-30,Apr19,Female,60 to 64,,74.0
2019-04-30,Apr19,Female,65+,,93.0
2019-04-30,Apr19,Male,0 to 4,,332.0
2019-04-30,Apr19,Male,10 to 14,,213.0
2019-04-30,Apr19,Male,15 to 19,,234.0
2019-04-30,Apr19,Male,20 to 24,,153.0
2019-04-30,Apr19,Male,25 to 29,,111.0
2019-04-30,Apr19,Male,35 to 39,,182.0
2019-05-31,May19,Female,50 to 54,,221.0
2019-05-31,May19,Female,20 to 24,,437.0
2019-05-31,May19,Male,60 to 64,,67.0
2019-05-31,May19,Male,65+,,99.0
2019-05-31,May19,Male,55 to 59,,91.0
2019-05-31,May19,Female,15 to 19,,425.0
2019-05-31,May19,Male,50 to 54,,136.0
2019-05-31,May19,Female,10 to 14,,213.0
2019-05-31,May19,Male,45 to 49,,226.0
2019-05-31,May19,Male,5 to 9,,255.0
2019-05-31,May19,Female,25 to 29,,441.0
2019-05-31,May19,Female,30 to 34,,526.0
2019-05-31,May19,Female,35 to 39,,516.0
2019-05-31,May19,Female,40 to 44,,369.0
2019-05-31,May19,Female,45 to 49,,305.0
2019-05-31,May19,Female,5 to 9,,273.0
2019-05-31,May19,Female,55 to 59,,126.0
2019-05-31,May19,Female,60 to 64,,93.0
2019-05-31,May19,Female,0 to 4,,307.0
2019-05-31,May19,Male,0 to 4,,344.0
2019-05-31,May19,Male,10 to 14,,226.0
2019-05-31,May19,Male,15 to 19,,234.0
2019-05-31,May19,Male,20 to 24,,164.0
2019-05-31,May19,Male,25 to 29,,116.0
2019-05-31,May19,Male,30 to 34,,169.0
2019-05-31,May19,Male,35 to 39,,186.0
2019-05-31,May19,Female,65+,,95.0
2019-05-31,May19,Male,40 to 44,,191.0
2019-06-30,Jun19,Male,50 to 54,,115.0
2019-06-30,Jun19,Male,55 to 59,,87.0
2019-06-30,Jun19,Male,60 to 64,,54.0
2019-06-30,Jun19,Male,65+,,81.0
2019-06-30,Jun19,Male,5 to 9,,258.0
2019-06-30,Jun19,Male,45 to 49,,207.0
2019-06-30,Jun19,Female,60 to 64,,77.0
2019-06-30,Jun19,Male,35 to 39,,176.0
2019-06-30,Jun19,Female,0 to 4,,300.0
2019-06-30,Jun19,Female,15 to 19,,397.0
2019-06-30,Jun19,Female,20 to 24,,409.0
2019-06-30,Jun19,Female,25 to 29,,417.0
2019-06-30,Jun19,Female,30 to 34,,498.0
2019-06-30,Jun19,Female,35 to 39,,475.0
2019-06-30,Jun19,Female,40 to 44,,381.0
2019-06-30,Jun19,Female,45 to 49,,300.0
2019-06-30,Jun19,Female,5 to 9,,276.0
2019-06-30,Jun19,Female,50 to 54,,202.0
2019-06-30,Jun19,Female,55 to 59,,101.0
2019-06-30,Jun19,Female,65+,,81.0
2019-06-30,Jun19,Male,0 to 4,,315.0
2019-06-30,Jun19,Male,10 to 14,,227.0
2019-06-30,Jun19,Male,15 to 19,,247.0
2019-06-30,Jun19,Male,20 to 24,,158.0
2019-06-30,Jun19,Male,25 to 29,,104.0
2019-06-30,Jun19,Male,30 to 34,,146.0
2019-06-30,Jun19,Male,40 to 44,,185.0
2019-06-30,Jun19,Female,10 to 14,,236.0
2019-07-31,Jul19,Female,45 to 49,,291.0
2019-07-31,Jul19,Female,0 to 4,,299.0
2019-07-31,Jul19,Male,55 to 59,,97.0
2019-07-31,Jul19,Male,60 to 64,,64.0
2019-07-31,Jul19,Male,65+,,100.0
2019-07-31,Jul19,Male,50 to 54,,134.0
2019-07-31,Jul19,Male,5 to 9,,257.0
2019-07-31,Jul19,Male,35 to 39,,186.0
2019-07-31,Jul19,Male,40 to 44,,188.0
2019-07-31,Jul19,Female,10 to 14,,216.0
2019-07-31,Jul19,Female,15 to 19,,418.0
2019-07-31,Jul19,Female,20 to 24,,437.0
2019-07-31,Jul19,Female,25 to 29,,381.0
2019-07-31,Jul19,Female,30 to 34,,487.0
2019-07-31,Jul19,Male,45 to 49,,192.0
2019-07-31,Jul19,Female,40 to 44,,378.0
2019-07-31,Jul19,Female,5 to 9,,261.0
2019-07-31,Jul19,Female,50 to 54,,204.0
2019-07-31,Jul19,Female,35 to 39,,485.0
2019-07-31,Jul19,Female,60 to 64,,78.0
2019-07-31,Jul19,Female,65+,,87.0
2019-07-31,Jul19,Male,0 to 4,,324.0
2019-07-31,Jul19,Male,10 to 14,,217.0
2019-07-31,Jul19,Male,15 to 19,,244.0
2019-07-31,Jul19,Male,20 to 24,,165.0
2019-07-31,Jul19,Male,25 to 29,,128.0
2019-07-31,Jul19,Male,30 to 34,,156.0
2019-07-31,Jul19,Female,55 to 59,,113.0
2019-08-31,Aug19,Female,55 to 59,,122.0
2019-08-31,Aug19,Female,60 to 64,,82.0
2019-08-31,Aug19,Female,65+,,87.0
2019-08-31,Aug19,Male,20 to 24,,161.0
2019-08-31,Aug19,Male,10 to 14,,228.0
2019-08-31,Aug19,Male,15 to 19,,246.0
2019-08-31,Aug19,Male,0 to 4,,310.0
2019-08-31,Aug19,Female,50 to 54,,201.0
2019-08-31,Aug19,Female,0 to 4,,313.0
2019-08-31,Aug19,Female,45 to 49,,312.0
2019-08-31,Aug19,Female,40 to 44,,366.0
2019-08-31,Aug19,Female,35 to 39,,470.0
2019-08-31,Aug19,Female,30 to 34,,487.0
2019-08-31,Aug19,Female,25 to 29,,401.0
2019-08-31,Aug19,Female,20 to 24,,429.0
2019-08-31,Aug19,Female,15 to 19,,424.0
2019-08-31,Aug19,Female,10 to 14,,240.0
2019-08-31,Aug19,Male,25 to 29,,112.0
2019-08-31,Aug19,Female,5 to 9,,269.0
2019-08-31,Aug19,Male,30 to 34,,158.0
2019-08-31,Aug19,Male,45 to 49,,180.0
2019-08-31,Aug19,Male,40 to 44,,189.0
2019-08-31,Aug19,Male,65+,,93.0
2019-08-31,Aug19,Male,60 to 64,,72.0
2019-08-31,Aug19,Male,55 to 59,,104.0
2019-08-31,Aug19,Male,50 to 54,,138.0
2019-08-31,Aug19,Male,5 to 9,,268.0
2019-08-31,Aug19,Male,35 to 39,,182.0
2019-09-30,Sep19,Male,45 to 49,,185.0
2019-09-30,Sep19,Male,5 to 9,,240.0
2019-09-30,Sep19,Male,50 to 54,,142.0
2019-09-30,Sep19,Male,55 to 59,,95.0
2019-09-30,Sep19,Male,60 to 64,,64.0
2019-09-30,Sep19,Male,65+,,79.0
2019-09-30,Sep19,Male,40 to 44,,180.0
2019-09-30,Sep19,Male,35 to 39,,178.0
2019-09-30,Sep19,Male,25 to 29,,108.0
2019-09-30,Sep19,Male,30 to 34,,155.0
2019-09-30,Sep19,Female,0 to 4,,291.0
2019-09-30,Sep19,Female,10 to 14,,228.0
2019-09-30,Sep19,Female,15 to 19,,399.0
2019-09-30,Sep19,Female,20 to 24,,394.0
2019-09-30,Sep19,Female,25 to 29,,396.0
2019-09-30,Sep19,Female,30 to 34,,497.0
2019-09-30,Sep19,Female,35 to 39,,432.0
2019-09-30,Sep19,Female,40 to 44,,347.0
2019-09-30,Sep19,Female,45 to 49,,299.0
2019-09-30,Sep19,Male,20 to 24,,158.0
2019-09-30,Sep19,Female,50 to 54,,193.0
2019-09-30,Sep19,Female,55 to 59,,123.0
2019-09-30,Sep19,Female,60 to 64,,66.0
2019-09-30,Sep19,Female,65+,,85.0
2019-09-30,Sep19,Male,0 to 4,,311.0
2019-09-30,Sep19,Male,10 to 14,,208.0
2019-09-30,Sep19,Male,15 to 19,,235.0
2019-09-30,Sep19,Female,5 to 9,,216.0
2019-10-31,Oct19,Male,0 to 4,,299.0
2019-10-31,Oct19,Male,10 to 14,,193.0
2019-10-31,Oct19,Male,15 to 19,,226.0
2019-10-31,Oct19,Male,35 to 39,,212.0
2019-10-31,Oct19,Male,25 to 29,,105.0
2019-10-31,Oct19,Male,30 to 34,,156.0
2019-10-31,Oct19,Female,65+,,82.0
2019-10-31,Oct19,Male,20 to 24,,158.0
2019-10-31,Oct19,Female,60 to 64,,70.0
2019-10-31,Oct19,Female,40 to 44,,388.0
2019-10-31,Oct19,Female,50 to 54,,197.0
2019-10-31,Oct19,Female,5 to 9,,229.0
2019-10-31,Oct19,Female,45 to 49,,307.0
2019-10-31,Oct19,Female,35 to 39,,476.0
2019-10-31,Oct19,Female,30 to 34,,503.0
2019-10-31,Oct19,Female,25 to 29,,411.0
2019-10-31,Oct19,Female,20 to 24,,404.0
2019-10-31,Oct19,Female,15 to 19,,426.0
2019-10-31,Oct19,Female,55 to 59,,114.0
2019-10-31,Oct19,Female,10 to 14,,226.0
2019-10-31,Oct19,Male,40 to 44,,190.0
2019-10-31,Oct19,Male,5 to 9,,237.0
2019-10-31,Oct19,Female,0 to 4,,274.0
2019-10-31,Oct19,Male,45 to 49,,203.0
2019-10-31,Oct19,Male,65+,,94.0
2019-10-31,Oct19,Male,60 to 64,,71.0
2019-10-31,Oct19,Male,55 to 59,,112.0
2019-10-31,Oct19,Male,50 to 54,,151.0
2019-11-30,Nov19,Female,0 to 4,,275.0
2019-11-30,Nov19,Male,35 to 39,,189.0
2019-11-30,Nov19,Male,30 to 34,,167.0
2019-11-30,Nov19,Male,25 to 29,,119.0
2019-11-30,Nov19,Male,20 to 24,,165.0
2019-11-30,Nov19,Male,15 to 19,,230.0
2019-11-30,Nov19,Male,10 to 14,,229.0
2019-11-30,Nov19,Male,0 to 4,,319.0
2019-11-30,Nov19,Female,65+,,99.0
2019-11-30,Nov19,Male,40 to 44,,180.0
2019-11-30,Nov19,Female,60 to 64,,72.0
2019-11-30,Nov19,Female,50 to 54,,195.0
2019-11-30,Nov19,Female,5 to 9,,229.0
2019-11-30,Nov19,Female,45 to 49,,304.0
2019-11-30,Nov19,Female,40 to 44,,380.0
2019-11-30,Nov19,Female,35 to 39,,463.0
2019-11-30,Nov19,Female,30 to 34,,525.0
2019-11-30,Nov19,Female,25 to 29,,445.0
2019-11-30,Nov19,Female,20 to 24,,421.0
2019-11-30,Nov19,Female,55 to 59,,107.0
2019-11-30,Nov19,Female,15 to 19,,431.0
2019-11-30,Nov19,Male,45 to 49,,185.0
2019-11-30,Nov19,Male,50 to 54,,139.0
2019-11-30,Nov19,Male,5 to 9,,250.0
2019-11-30,Nov19,Male,65+,,89.0
2019-11-30,Nov19,Male,60 to 64,,69.0
2019-11-30,Nov19,Male,55 to 59,,93.0
2019-11-30,Nov19,Female,10 to 14,,216.0
2019-12-31,Dec19,Female,0 to 4,,269.0
2019-12-31,Dec19,Male,20 to 24,,162.0
2019-12-31,Dec19,Male,15 to 19,,210.0
2019-12-31,Dec19,Male,10 to 14,,206.0
2019-12-31,Dec19,Male,0 to 4,,313.0
2019-12-31,Dec19,Female,65+,,86.0
2019-12-31,Dec19,Female,60 to 64,,69.0
2019-12-31,Dec19,Female,55 to 59,,116.0
2019-12-31,Dec19,Female,50 to 54,,183.0
2019-12-31,Dec19,Female,5 to 9,,216.0
2019-12-31,Dec19,Female,45 to 49,,294.0
2019-12-31,Dec19,Female,40 to 44,,367.0
2019-12-31,Dec19,Female,35 to 39,,442.0
2019-12-31,Dec19,Female,30 to 34,,515.0
2019-12-31,Dec19,Female,25 to 29,,436.0
2019-12-31,Dec19,Female,20 to 24,,407.0
2019-12-31,Dec19,Female,15 to 19,,408.0
2019-12-31,Dec19,Female,10 to 14,,210.0
2019-12-31,Dec19,Male,25 to 29,,109.0
2019-12-31,Dec19,Male,30 to 34,,152.0
2019-12-31,Dec19,Male,35 to 39,,181.0
2019-12-31,Dec19,Male,40 to 44,,171.0
2019-12-31,Dec19,Male,65+,,80.0
2019-12-31,Dec19,Male,60 to 64,,65.0
2019-12-31,Dec19,Male,55 to 59,,92.0
2019-12-31,Dec19,Male,50 to 54,,148.0
2019-12-31,Dec19,Male,5 to 9,,259.0
2019-12-31,Dec19,Male,45 to 49,,172.0
2020-01-31,Jan20,Female,0 to 4,,290.0
2020-01-31,Jan20,Male,45 to 49,,194.0
2020-01-31,Jan20,Male,60 to 64,,63.0
2020-01-31,Jan20,Male,65+,,87.0
2020-01-31,Jan20,Male,55 to 59,,98.0
2020-01-31,Jan20,Female,10 to 14,,197.0
2020-01-31,Jan20,Male,50 to 54,,148.0
2020-01-31,Jan20,Female,15 to 19,,405.0
2020-01-31,Jan20,Female,30 to 34,,479.0
2020-01-31,Jan20,Female,35 to 39,,457.0
2020-01-31,Jan20,Female,40 to 44,,393.0
2020-01-31,Jan20,Female,45 to 49,,320.0
2020-01-31,Jan20,Female,5 to 9,,226.0
2020-01-31,Jan20,Female,50 to 54,,209.0
2020-01-31,Jan20,Female,55 to 59,,110.0
2020-01-31,Jan20,Female,60 to 64,,71.0
2020-01-31,Jan20,Female,65+,,100.0
2020-01-31,Jan20,Male,0 to 4,,299.0
2020-01-31,Jan20,Male,10 to 14,,175.0
2020-01-31,Jan20,Male,15 to 19,,195.0
2020-01-31,Jan20,Male,20 to 24,,169.0
2020-01-31,Jan20,Male,25 to 29,,119.0
2020-01-31,Jan20,Male,30 to 34,,151.0
2020-01-31,Jan20,Male,35 to 39,,182.0
2020-01-31,Jan20,Male,40 to 44,,185.0
2020-01-31,Jan20,Male,5 to 9,,243.0
2020-01-31,Jan20,Female,25 to 29,,422.0
2020-01-31,Jan20,Female,20 to 24,,416.0
2020-02-29,Feb20,Female,15 to 19,,418.0
2020-02-29,Feb20,Male,50 to 54,,143.0
2020-02-29,Feb20,Male,55 to 59,,103.0
2020-02-29,Feb20,Male,60 to 64,,67.0
2020-02-29,Feb20,Male,65+,,94.0
2020-02-29,Feb20,Male,5 to 9,,225.0
2020-02-29,Feb20,Female,10 to 14,,173.0
2020-02-29,Feb20,Male,45 to 49,,182.0
2020-02-29,Feb20,Male,35 to 39,,183.0
2020-02-29,Feb20,Female,20 to 24,,421.0
2020-02-29,Feb20,Female,25 to 29,,428.0
2020-02-29,Feb20,Female,30 to 34,,463.0
2020-02-29,Feb20,Female,35 to 39,,468.0
2020-02-29,Feb20,Female,40 to 44,,383.0
2020-02-29,Feb20,Female,45 to 49,,291.0
2020-02-29,Feb20,Female,5 to 9,,196.0
2020-02-29,Feb20,Female,50 to 54,,180.0
2020-02-29,Feb20,Female,55 to 59,,112.0
2020-02-29,Feb20,Female,60 to 64,,69.0
2020-02-29,Feb20,Female,65+,,92.0
2020-02-29,Feb20,Male,0 to 4,,271.0
2020-02-29,Feb20,Male,10 to 14,,206.0
2020-02-29,Feb20,Male,15 to 19,,214.0
2020-02-29,Feb20,Male,20 to 24,,176.0
2020-02-29,Feb20,Male,25 to 29,,108.0
2020-02-29,Feb20,Male,30 to 34,,155.0
2020-02-29,Feb20,Male,40 to 44,,161.0
2020-02-29,Feb20,Female,0 to 4,,306.0
2020-03-31,Mar20,Male,5 to 9,,217.0
2020-03-31,Mar20,Male,50 to 54,,131.0
2020-03-31,Mar20,Male,55 to 59,,106.0
2020-03-31,Mar20,Male,60 to 64,,55.0
2020-03-31,Mar20,Male,65+,,92.0
2020-03-31,Mar20,Male,45 to 49,,194.0
2020-03-31,Mar20,Male,40 to 44,,164.0
2020-03-31,Mar20,Male,35 to 39,,178.0
2020-03-31,Mar20,Male,30 to 34,,144.0
2020-03-31,Mar20,Female,0 to 4,,268.0
2020-03-31,Mar20,Female,10 to 14,,182.0
2020-03-31,Mar20,Female,15 to 19,,422.0
2020-03-31,Mar20,Female,20 to 24,,405.0
2020-03-31,Mar20,Female,25 to 29,,394.0
2020-03-31,Mar20,Female,30 to 34,,481.0
2020-03-31,Mar20,Female,35 to 39,,469.0
2020-03-31,Mar20,Female,40 to 44,,380.0
2020-03-31,Mar20,Female,45 to 49,,281.0
2020-03-31,Mar20,Female,5 to 9,,189.0
2020-03-31,Mar20,Female,50 to 54,,206.0
2020-03-31,Mar20,Female,55 to 59,,115.0
2020-03-31,Mar20,Female,60 to 64,,78.0
2020-03-31,Mar20,Female,65+,,109.0
2020-03-31,Mar20,Male,0 to 4,,261.0
2020-03-31,Mar20,Male,10 to 14,,204.0
2020-03-31,Mar20,Male,15 to 19,,223.0
2020-03-31,Mar20,Male,20 to 24,,161.0
2020-03-31,Mar20,Male,25 to 29,,105.0
2020-04-30,Apr20,Female,55 to 59,,88.0
2020-04-30,Apr20,Male,30 to 34,,123.0
2020-04-30,Apr20,Male,25 to 29,,96.0
2020-04-30,Apr20,Male,15 to 19,,214.0
2020-04-30,Apr20,Male,10 to 14,,187.0
2020-04-30,Apr20,Male,0 to 4,,237.0
2020-04-30,Apr20,Female,65+,,74.0
2020-04-30,Apr20,Female,60 to 64,,66.0
2020-04-30,Apr20,Female,50 to 54,,162.0
2020-04-30,Apr20,Male,35 to 39,,150.0
2020-04-30,Apr20,Female,5 to 9,,162.0
2020-04-30,Apr20,Female,40 to 44,,337.0
2020-04-30,Apr20,Female,35 to 39,,400.0
2020-04-30,Apr20,Female,30 to 34,,441.0
2020-04-30,Apr20,Female,25 to 29,,336.0
2020-04-30,Apr20,Female,20 to 24,,405.0
2020-04-30,Apr20,Female,15 to 19,,389.0
2020-04-30,Apr20,Female,10 to 14,,164.0
2020-04-30,Apr20,Female,0 to 4,,227.0
2020-04-30,Apr20,Female,45 to 49,,270.0
2020-04-30,Apr20,Male,40 to 44,,140.0
2020-04-30,Apr20,Male,20 to 24,,140.0
2020-04-30,Apr20,Male,5 to 9,,195.0
2020-04-30,Apr20,Male,45 to 49,,158.0
2020-04-30,Apr20,Male,50 to 54,,132.0
2020-04-30,Apr20,Male,65+,,63.0
2020-04-30,Apr20,Male,60 to 64,,59.0
2020-04-30,Apr20,Male,55 to 59,,75.0
2020-05-31,May20,Male,50 to 54,,140.0
2020-05-31,May20,Male,60 to 64,,64.0
2020-05-31,May20,Male,55 to 59,,86.0
2020-05-31,May20,Male,65+,,79.0
2020-05-31,May20,Female,0 to 4,,240.0
2020-05-31,May20,Male,5 to 9,,213.0
2020-05-31,May20,Male,45 to 49,,169.0
2020-05-31,May20,Male,40 to 44,,148.0
2020-05-31,May20,Male,35 to 39,,166.0
2020-05-31,May20,Female,15 to 19,,388.0
2020-05-31,May20,Female,20 to 24,,412.0
2020-05-31,May20,Female,25 to 29,,364.0
2020-05-31,May20,Female,30 to 34,,449.0
2020-05-31,May20,Female,35 to 39,,432.0
2020-05-31,May20,Female,40 to 44,,338.0
2020-05-31,May20,Female,45 to 49,,283.0
2020-05-31,May20,Female,5 to 9,,185.0
2020-05-31,May20,Female,50 to 54,,168.0
2020-05-31,May20,Female,10 to 14,,170.0
2020-05-31,May20,Female,60 to 64,,58.0
2020-05-31,May20,Female,65+,,75.0
2020-05-31,May20,Male,0 to 4,,253.0
2020-05-31,May20,Male,10 to 14,,201.0
2020-05-31,May20,Male,15 to 19,,204.0
2020-05-31,May20,Male,20 to 24,,143.0
2020-05-31,May20,Male,25 to 29,,110.0
2020-05-31,May20,Male,30 to 34,,131.0
2020-05-31,May20,Female,55 to 59,,92.0
2020-06-30,Jun20,Male,0 to 4,,255.0
2020-06-30,Jun20,Male,10 to 14,,214.0
2020-06-30,Jun20,Male,15 to 19,,227.0
2020-06-30,Jun20,Male,35 to 39,,182.0
2020-06-30,Jun20,Male,25 to 29,,120.0
2020-06-30,Jun20,Male,30 to 34,,145.0
2020-06-30,Jun20,Female,65+,,95.0
2020-06-30,Jun20,Male,20 to 24,,148.0
2020-06-30,Jun20,Female,60 to 64,,78.0
2020-06-30,Jun20,Female,40 to 44,,340.0
2020-06-30,Jun20,Female,50 to 54,,183.0
2020-06-30,Jun20,Female,5 to 9,,173.0
2020-06-30,Jun20,Female,45 to 49,,275.0
2020-06-30,Jun20,Female,35 to 39,,442.0
2020-06-30,Jun20,Female,30 to 34,,454.0
2020-06-30,Jun20,Female,25 to 29,,374.0
2020-06-30,Jun20,Female,20 to 24,,410.0
2020-06-30,Jun20,Male,40 to 44,,181.0
2020-06-30,Jun20,Female,15 to 19,,390.0
2020-06-30,Jun20,Female,55 to 59,,118.0
2020-06-30,Jun20,Male,45 to 49,,186.0
2020-06-30,Jun20,Male,50 to 54,,153.0
2020-06-30,Jun20,Male,5 to 9,,229.0
2020-06-30,Jun20,Female,10 to 14,,186.0
2020-06-30,Jun20,Male,65+,,92.0
2020-06-30,Jun20,Male,60 to 64,,73.0
2020-06-30,Jun20,Male,55 to 59,,99.0
2020-06-30,Jun20,Female,0 to 4,,243.0
2020-07-31,Jul20,Female,0 to 4,,258.0
2020-07-31,Jul20,Female,10 to 14,,177.0
2020-07-31,Jul20,Male,5 to 9,,222.0
2020-07-31,Jul20,Male,50 to 54,,154.0
2020-07-31,Jul20,Male,60 to 64,,60.0
2020-07-31,Jul20,Male,65+,,91.0
2020-07-31,Jul20,Male,45 to 49,,172.0
2020-07-31,Jul20,Male,40 to 44,,156.0
2020-07-31,Jul20,Male,55 to 59,,106.0
2020-07-31,Jul20,Female,45 to 49,,274.0
2020-07-31,Jul20,Female,15 to 19,,398.0
2020-07-31,Jul20,Female,20 to 24,,401.0
2020-07-31,Jul20,Female,25 to 29,,426.0
2020-07-31,Jul20,Female,30 to 34,,466.0
2020-07-31,Jul20,Female,35 to 39,,451.0
2020-07-31,Jul20,Female,40 to 44,,344.0
2020-07-31,Jul20,Male,35 to 39,,175.0
2020-07-31,Jul20,Female,5 to 9,,197.0
2020-07-31,Jul20,Female,50 to 54,,179.0
2020-07-31,Jul20,Female,55 to 59,,116.0
2020-07-31,Jul20,Female,65+,,98.0
2020-07-31,Jul20,Male,0 to 4,,258.0
2020-07-31,Jul20,Male,10 to 14,,193.0
2020-07-31,Jul20,Male,15 to 19,,210.0
2020-07-31,Jul20,Male,20 to 24,,151.0
2020-07-31,Jul20,Male,25 to 29,,98.0
2020-07-31,Jul20,Male,30 to 34,,142.0
2020-07-31,Jul20,Female,60 to 64,,64.0
2020-08-31,Aug20,Female,65+,,96.0
2020-08-31,Aug20,Female,60 to 64,,66.0
2020-08-31,Aug20,Female,55 to 59,,113.0
2020-08-31,Aug20,Male,0 to 4,,272.0
2020-08-31,Aug20,Male,25 to 29,,96.0
2020-08-31,Aug20,Male,15 to 19,,213.0
2020-08-31,Aug20,Male,20 to 24,,150.0
2020-08-31,Aug20,Female,50 to 54,,168.0
2020-08-31,Aug20,Male,10 to 14,,184.0
2020-08-31,Aug20,Female,5 to 9,,192.0
2020-08-31,Aug20,Female,0 to 4,,261.0
2020-08-31,Aug20,Female,40 to 44,,330.0
2020-08-31,Aug20,Female,35 to 39,,465.0
2020-08-31,Aug20,Female,30 to 34,,458.0
2020-08-31,Aug20,Female,25 to 29,,428.0
2020-08-31,Aug20,Female,20 to 24,,414.0
2020-08-31,Aug20,Female,15 to 19,,415.0
2020-08-31,Aug20,Female,10 to 14,,183.0
2020-08-31,Aug20,Male,30 to 34,,129.0
2020-08-31,Aug20,Female,45 to 49,,266.0
2020-08-31,Aug20,Male,35 to 39,,174.0
2020-08-31,Aug20,Male,45 to 49,,178.0
2020-08-31,Aug20,Male,40 to 44,,165.0
2020-08-31,Aug20,Male,5 to 9,,210.0
2020-08-31,Aug20,Male,55 to 59,,110.0
2020-08-31,Aug20,Male,60 to 64,,70.0
2020-08-31,Aug20,Male,65+,,99.0
2020-08-31,Aug20,Male,50 to 54,,141.0
2020-09-30,Sep20,Male,50 to 54,,157.0
2020-09-30,Sep20,Male,55 to 59,,96.0
2020-09-30,Sep20,Male,60 to 64,,66.0
2020-09-30,Sep20,Male,65+,,94.0
2020-09-30,Sep20,Male,5 to 9,,223.0
2020-09-30,Sep20,Male,45 to 49,,181.0
2020-09-30,Sep20,Male,35 to 39,,178.0
2020-09-30,Sep20,Male,30 to 34,,152.0
2020-09-30,Sep20,Male,40 to 44,,174.0
2020-09-30,Sep20,Female,10 to 14,,196.0
2020-09-30,Sep20,Female,15 to 19,,436.0
2020-09-30,Sep20,Female,20 to 24,,435.0
2020-09-30,Sep20,Female,25 to 29,,449.0
2020-09-30,Sep20,Female,30 to 34,,476.0
2020-09-30,Sep20,Female,35 to 39,,476.0
2020-09-30,Sep20,Female,40 to 44,,355.0
2020-09-30,Sep20,Female,45 to 49,,295.0
2020-09-30,Sep20,Female,0 to 4,,272.0
2020-09-30,Sep20,Female,50 to 54,,190.0
2020-09-30,Sep20,Female,55 to 59,,137.0
2020-09-30,Sep20,Female,60 to 64,,81.0
2020-09-30,Sep20,Female,65+,,94.0
2020-09-30,Sep20,Male,0 to 4,,262.0
2020-09-30,Sep20,Male,10 to 14,,205.0
